,SatelliteCatalogNumber,ElsetClassification,InternationalDesignator,ElementSetEpoch(UTC),1stDerivativeMeanMotion,2ndDerivativeMeanMotion,b*DragTerm,ElementSetType,ElementNumber,Checksum,OrbitInclination,RightAscension,Eccentricity,ArgumentofPerigee,MeanAnomaly,MeanMotion,RevolutionNumberatEpoch,Checksum(2),OrbitalPeriod,SemiMajorAxis,U,Ux,Probability
3900,16483,U,86003C,20121.67213226,1.84e-06,+00000-0,+53669-3,0,999,9,27.3276,347.5657,0.710492,51.0677,353.1948,2.45644877,29878,1,35172.726195303476,23200.521652516505,0.6282617791368968,0.1141346777531089,1.7189395111696945e-07
3922,16623,U,86014D,20122.22159293,0.00065999,+00000-0,+11041-2,0,999,4,63.2701,71.8015,0.028373000000000002,80.4655,282.8394,15.17464828,4116,6,5693.706925245453,6891.130402162971,1.0534026950149453,0.023434915600640795,4.4570510637347554e-06
3923,16624,U,86014E,20122.08045487,8.8e-06,+00000-0,+97159-4,0,999,2,63.3011,324.8685,0.0926173,74.9297,295.222,13.46254985,4547,6,6417.803533704278,7463.651300143407,1.0737290688265615,0.013409155012241937,7.042069615467472e-06
3924,16625,U,86014F,20122.12127495,9.12e-06,+00000-0,+99101-4,0,999,3,63.3013,321.2966,0.09251060000000001,74.7512,295.3785,13.46757257,3907,1,6415.410019208829,7461.795476409491,1.0736769109168498,0.014268130374727057,6.62025620309229e-06
3925,16630,U,86014G,20121.97853991,0.00033049,+00000-0,+11816-2,0,999,0,63.2742,335.9529,0.048239599999999994,80.8605,284.671,14.60713025,4905,2,5914.919530480671,7068.484166214539,1.0599892826042816,0.02602999955617174,3.886641743131916e-06
3926,16631,U,86014H,20122.06622261,1.483e-05,+00000-0,+12530-3,0,999,8,63.2972,322.3906,0.0945096,68.0118,301.8548,13.47497294,3909,0,6411.886716560633,7459.063245664062,1.0736222170349574,0.02611039973243185,3.6195987505766477e-06
3982,16993,U,86075A,20122.42439621,0.00109763,-39611-6,13981-3,0,999,0,62.1529,247.1755,0.5195735,267.8746,34.669,5.4913969,49573,3,15733.701565079005,13570.03604492016,1.1709303275836813,0.19763739023244536,2.1473929601574244e-07
3983,16996,U,86075D,20121.86804053,-3.08e-06,+00000-0,-12911-3,0,999,7,62.5215,10.6971,0.5963031999999999,232.1491,57.4808,4.03393085,49463,1,21418.31459505559,16668.016609850612,1.196522226768583,0.09383412028051087,3.3836905265814003e-07
4047,17253,U,86026E,20121.8220286,1.42e-05,+00000-0,+18359-2,0,999,9,6.4399,161.1902,0.6583229,223.6073,59.9125,3.12626512,28051,4,27636.811557427987,19755.393618851787,0.3210504490405303,0.0750525682234944,6.958373985225246e-07
4064,17325,U,85056D,20122.35014336,2.157e-05,00000-0,80458-3,0,999,7,7.7287,88.4271,0.6427949000000001,318.5262,7.3845,3.3964411,29276,3,25438.39196858147,18693.336866268142,0.3410688755944176,0.1385448704069837,3.628487879189134e-07
4083,17563,U,87022C,20122.55216369,1.161e-05,00000-0,29951-3,0,999,3,17.7857,301.1996,0.6189636,335.0196,4.6673,3.74271833,31307,2,23084.825621916356,17521.77616034723,0.4564716952844484,0.13653253030735452,2.390725750513591e-07
4173,18008,U,87043D,20121.79919442,0.00042816,00000-0,10096-2,0,999,9,63.2718,239.8122,0.043810400000000006,74.0558,290.8339,14.79518222,4021,4,5839.738822763888,7008.461282424396,1.0578300211396987,0.02959877327899988,3.4550469238193706e-06
4174,18009,U,87043E,20121.70610255,4.46e-06,+00000-0,+55991-4,0,999,9,63.3052,256.906,0.0932224,62.8397,306.4554,13.45909732,4095,2,6419.449829789923,7464.92763033837,1.0738510020344476,0.016500493516295126,5.721726416774272e-06
4175,18010,U,87043F,20122.48520176,4.08e-06,00000-0,52420-4,0,999,1,63.3053,254.5363,0.093271,62.737,306.5532,13.45949663,4106,2,6419.259380579079,7464.779985639458,1.0738504766373154,0.01690786125351782,5.5840286484270105e-06
4176,18025,U,87043H,20122.50059193,4.16e-06,00000-0,53063-4,0,999,9,63.3034,260.1741,0.0934221,59.5462,309.4501,13.45685943,4725,8,6420.517391107207,7465.755224324267,1.0738545543955798,0.017116082641913315,5.515129661064141e-06
4313,18571,U,87078F,20122.02742176,0.00015809,00000-0,78356-3,0,999,3,6.7468,121.2481,0.5827878000000001,97.1589,328.7352,4.36563572,32846,2,19790.932075294637,15812.646466147055,0.3259866663064397,0.17591281279382773,4.018784273039423e-07
4324,18598,U,81088N,20122.15441717,1.75e-05,+00000-0,+19693-3,0,999,7,62.9065,80.4809,0.4937073,243.2564,58.6356,5.75192398,78763,2,15021.060831196868,13157.118887737624,1.1752469226955973,0.13031114565784127,3.4006158492564043e-07
4417,18904,U,84113F,20121.70386125,6.231e-05,+00000-0,+72777-3,0,999,2,26.6804,343.864,0.4173187,305.1864,22.4858,7.06372575,19663,2,12231.50544880653,11473.088346540331,0.5444373956858473,0.10696342875020041,4.673078938301652e-07
4437,18953,U,88018C,20121.95660992,-1.45e-06,+00000-0,+45425-4,0,999,8,6.578,130.2138,0.7132156999999999,76.0472,348.3873,2.39511794,27135,9,36073.38016932894,23594.907995725138,0.33837618409631304,0.050969567093300645,8.100557565884622e-07
4523,19219,U,88051E,20121.87519404,9.07e-06,00000-0,40692-3,0,999,8,10.2181,302.7825,0.6812630999999999,114.5887,327.9369,2.87079294,29238,6,30096.214462614644,20910.68746533003,0.3810775662941037,0.15106255879118133,2.3824916580489612e-07
4613,19537,U,88085G,20122.13077578,6.37e-06,+00000-0,+23227-3,0,999,4,64.6729,88.8441,0.5755728,182.0359,174.0114,4.35419197,49714,7,19842.946887801092,15840.340360752329,1.2257867522903811,0.09730442608637759,3.541562374409952e-07
4615,19549,U,88091C,20121.70593855,8.89e-06,+00000-0,+24414-3,0,999,5,26.3886,249.6446,0.6904726,209.5975,81.4186,2.7550462,29333,8,31360.635622008813,21492.33658774119,0.6140204809941378,0.16020625206719538,1.3864956185799759e-07
4631,19595,U,65108AB,20120.61718807,1.8e-07,+00000-0,+12988-3,0,999,2,26.9891,312.4625,0.6042446,33.1903,353.2537,3.89120575,10868,5,22203.91455784624,17073.141014700635,0.5910584516281956,0.06289280062772377,4.702675808697919e-07
4637,19622,U,88098B,20122.4191853,3.669e-05,00000-0,70931-3,0,999,8,3.8692,121.6096,0.6334831999999999,324.8041,6.3839,3.55422212,34144,7,24309.11661761871,18135.93067849359,0.31750675899392183,0.15654309974092553,6.234636329292515e-07
4680,19822,U,89016A,20122.44438381,0.00029748,35792-6,51248-3,0,999,3,75.0148,125.8165,0.17358270000000003,15.6375,349.1947,12.07511701,3392,6,7155.210167193236,8024.943661551618,1.2653620462165962,0.08445778645969818,1.0929707966134641e-06
4693,19884,U,89021C,20121.45960345,0.00060737,-44537-7,+80956-3,0,999,7,26.235,188.9226,0.5646818,10.1448,357.7156,4.6963687,37949,7,18397.19270763388,15061.264451190833,0.5856725897960774,0.1912912987257171,1.898290130765782e-07
4706,19920,U,89027B,20122.10925907,1.827e-05,+00000-0,+38639-3,0,999,7,4.0302,43.3404,0.5350303000000001,70.4821,102.4847,5.03019245,46657,4,17176.281197750195,14387.31735479894,0.2708551847404664,0.11840349483742864,9.55492712189921e-07
4721,19970,U,89033C,20121.99526968,3.664e-05,00000-0,60323-3,0,999,5,27.9209,95.1104,0.6050112,335.8106,4.7972,3.97578647,41425,9,21731.54938071913,16830.132034886254,0.6165713063421877,0.1525876013828545,2.0022728143549495e-07
4729,20023,U,63014EZ,20122.14331706,0.00048931,+00000-0,+87716-2,0,999,9,83.6966,198.9454,0.3014745,285.0123,44.0008,9.13957274,27857,4,9453.395958200996,9662.41370539557,1.4312417751281599,0.05114319141653095,1.5017599441311636e-06
4748,20081,U,89039G,20122.36990249,5.3e-07,00000-0,97520-4,0,999,4,64.7337,159.0214,0.5717908,207.0467,228.4086,4.38316737,48605,3,19711.772950162293,15770.453702624465,1.2255459342384514,0.06611175116837871,5.243559113294775e-07
4749,20082,U,89039H,20121.5494677,2.902e-05,+00000-0,+39973-3,0,999,6,64.5723,165.3383,0.5795186,190.735,147.7921,4.37125201,48508,7,19765.5042084842,15799.099251133573,1.225776476649117,0.15179446779374858,2.2810136712954122e-07
4770,20170,U,89062C,20121.11373476,1.26e-06,+00000-0,+24247-3,0,999,4,7.5603,32.8434,0.7103997,201.046,100.5839,2.451291,25971,0,35246.73325198844,23233.054449828778,0.35358849841932394,0.10300439153392284,3.7324826228739333e-07
4805,20316,U,89087B,20122.02744734,9.567e-05,00000-0,99619-3,0,999,6,7.3381,8.3496,0.6232183000000001,12.3546,357.789,3.72953236,29172,2,23166.443312480063,17563.05134135756,0.34216181445009647,0.17171789886990338,3.395574149811692e-07
4818,20356,U,89090C,20121.65179048,2.37e-06,00000-0,10173-3,0,999,5,27.4656,173.9645,0.6584211,157.5591,254.9722,3.19049152,1184,2,27080.466899344712,19489.371210582427,0.6225001324071453,0.15347909642891228,1.6374173611304412e-07
4828,20404,U,90001D,20121.96399158,3.77e-06,+00000-0,+25477-3,0,999,1,21.8475,354.8376,0.7060234999999999,99.2997,339.709,2.51893928,25485,5,34300.15192744146,22815.207599974136,0.5395226306762968,0.12221257946813778,1.7439097182180756e-07
4830,20411,U,90002C,20122.36748601,5.77e-06,00000-0,17929-3,0,999,1,27.1923,159.1373,0.46020609999999995,345.0956,4.9706,6.21874617,58976,7,13893.475893388972,12490.1504674824,0.5598552531049475,0.07066139012332309,6.29240499232758e-07
4848,20469,U,90065T,20122.45231184,6.42e-06,00000-0,40867-3,0,999,6,17.6499,207.8552,0.6970691999999999,215.9692,66.4639,2.64483185,22530,8,32667.483189904866,22085.344596615327,0.4759817084673411,0.13484334894534467,1.7969898684330005e-07
4850,20474,U,90011B,20121.38032296,1.45e-06,00000-0,13523-3,0,999,4,30.2181,149.5126,0.6692024999999999,228.6324,50.8612,3.03161829,29698,8,28499.630143081107,20164.45762463155,0.6700338839770719,0.146165723038058,1.611464791151964e-07
4881,20559,U,90030B,20122.0872617,0.00019479,+00000-0,+94673-3,0,999,3,30.8425,33.325,0.5429881,46.5346,347.4275,4.9950585,11613,5,17297.0947187105,14454.702960037055,0.6522344765789809,0.16556922355344506,2.239929633564596e-07
4915,20669,U,90056C,20121.86813891,1.385e-05,+00000-0,+63351-3,0,999,1,24.5595,6.5966,0.7097026,62.8326,350.9009,2.49967479,25357,0,34564.49628793512,22932.27901863126,0.5893516437367969,0.1594093315985267,1.2976123147156191e-07
4926,20712,U,90065A,20121.13734973,1.6e-07,+00000-0,+63372-4,0,999,7,17.539,185.5734,0.7107468000000001,303.0758,7.9131,2.46382939,25419,9,35067.36316673291,23154.16567238705,0.4774681170398217,0.1306326840295611,1.7439772582213262e-07
4927,20713,U,90065B,20122.25417681,3.46e-06,+00000-0,+21369-3,0,999,1,17.5504,150.4486,0.6915376,331.4798,3.9091,2.70187591,28159,4,31977.782428949522,21773.385303479736,0.4691004307294262,0.11301147593906312,2.1705661593082392e-07
4929,20718,U,90063D,20121.81294517,7.32e-06,00000-0,57078-3,0,999,1,5.2089,55.983,0.6218514,161.1896,239.8113,3.65656637,33793,2,23628.724671555734,17795.925689748416,0.30302958880951153,0.0951859175614052,7.483017187481648e-07
4944,20774,U,90078A,20122.17291116,6.78e-06,00000-0,48216-4,0,999,5,82.9454,331.5997,0.0816247,108.6805,260.4686,13.73117579,46400,7,6292.250665301548,7365.989112996362,1.3507403500335746,0.018419389602393938,5.9213481369460186e-06
4945,20775,U,90078B,20122.01409957,1.27e-05,+00000-0,+60909-4,0,999,5,82.9256,265.7408,0.057358400000000004,341.8213,16.3185,14.34260428,49894,3,6024.010585056732,7155.1302938214285,1.3416136661482994,0.02357580096428136,4.799807957824528e-06
4959,20811,U,90065C,20122.10046746,4.43e-06,00000-0,40905-3,0,999,9,17.6949,220.1793,0.6968270000000001,193.1701,129.3097,2.64247524,26261,8,32696.616676718604,22098.473401050764,0.4752004655718413,0.12754966808148377,1.8902737803543812e-07
4966,20843,U,90090C,20122.09938327,-1.17e-06,00000-0,-26528-4,0,999,1,28.1841,100.3499,0.6766741,137.8335,301.1545,2.93218753,29883,5,29466.055331051757,20617.77182807085,0.6384280066169279,0.14972093639920692,1.5449464623619733e-07
5022,20947,U,90100C,20122.33123172,0.00021012,00000-0,11586-2,0,999,0,7.1754,51.5153,0.6240140000000001,331.1626,5.4228,3.74001343,28907,9,23101.521322611938,17530.22335662338,0.34613567234952786,0.18518186804741985,3.2662491783859813e-07
5026,20965,U,90097D,20122.08912386,5.839e-05,+00000-0,+45582-3,0,999,3,24.7834,172.2064,0.6118264,158.0542,247.1379,3.90798524,1518,2,22108.5788952468,17024.235337459875,0.5707071430003302,0.17478424135816634,1.7765193116057807e-07
5091,21151,U,91018C,20121.83358207,3.447e-05,00000-0,27180-3,0,999,0,23.2336,331.873,0.4230808,202.3682,131.8302,6.99663769,57685,4,12348.788636502914,11546.312316433754,0.4895180870105789,0.12048133492392762,4.2056037759918454e-07
5142,21226,U,91025G,20121.61951687,0.00028074,+00000-0,+79682-3,0,999,5,64.5672,149.1367,0.4780625,176.1279,189.7655,6.1080603,52092,4,14145.243458058198,12640.590049077358,1.197313535465271,0.15874924200687637,2.977039746008458e-07
5251,21393,U,91037B,20122.36568348,8.99e-06,00000-0,52593-4,0,999,2,24.9788,116.594,0.09102460000000001,82.2735,288.0022,13.51295666,39307,1,6393.863472955149,7445.07884656099,0.44434832351901904,0.01757900445455116,4.720544449112067e-06
5344,21588,U,90065D,20121.87522289,-4.55e-06,00000-0,-10479-3,0,999,3,18.381,70.6263,0.7033208000000001,125.6666,321.3295,2.52603099,25407,5,34203.85590756351,22772.48586556995,0.47900402435533107,0.06887385112537951,3.251382737389712e-07
5345,21589,U,90065E,20121.15665024,2.37e-06,+00000-0,+33289-3,0,999,0,17.7584,222.2222,0.6974738,186.2275,155.3164,2.61971527,7209,1,32980.68343129519,22226.28248324349,0.4727580343080223,0.10625825998662719,2.2301845641151516e-07
5346,21590,U,90065F,20122.09212246,-1.48e-06,00000-0,77962-4,0,999,9,20.2195,289.6,0.6967111,225.8773,50.0887,2.63764806,26113,1,32756.45500635896,22125.426908005807,0.511269048815667,0.11861737130653036,1.9197211336522007e-07
5355,21634,U,90065L,20121.79391794,8.7e-07,+00000-0,+32915-3,0,999,9,17.782,237.0111,0.6967591999999999,158.7225,257.5792,2.63515266,25866,2,32787.47425585582,22139.392722551456,0.4744186570020603,0.1158538274450417,2.0620989008952558e-07
5356,21637,U,90065P,20122.15116616,1.14e-06,+00000-0,+88534-4,0,999,1,17.9381,120.357,0.6927621,8.1486,358.931,2.66633178,26352,7,32404.069384043418,21966.46121794531,0.4703785087013107,0.07835749188099322,3.0329229867670826e-07
5358,21640,U,91054C,20122.28204449,1.185e-05,00000-0,51215-3,0,999,4,26.4607,111.1864,0.6793039000000001,85.6953,343.079,2.89948477,27308,9,29798.39759599772,20772.51124721216,0.611208874858068,0.15302992950291122,1.5167729574115047e-07
5403,21778,U,90065R,20122.01721772,-2.63e-06,00000-0,15962-3,0,999,7,17.8685,96.4053,0.7052043,105.864,336.6136,2.5261257,25600,5,34202.57352989204,22771.916668343372,0.4782635903550625,0.11700586050824645,1.9639387781194845e-07
5419,21806,U,91080C,20121.41257106,-2.6e-07,+00000-0,-43415-4,0,999,8,27.1143,337.1102,0.7157468000000001,323.348,4.4825,2.36631622,986,2,36512.44887295748,23785.979320156635,0.6214796626733217,0.061222501656905466,3.075824881408843e-07
5423,21815,U,91084C,20120.99383005,-1.32e-06,+00000-0,+11511-3,0,999,0,4.2991,11.2481,0.7193232,209.3136,75.9757,2.31983583,23667,8,37244.01480599599,24102.646031366647,0.32612182077367025,0.054392440751197244,1.0828471598667183e-06
5424,21818,U,91084D,20122.00420364,5.112e-05,+00000-0,+14922-2,0,999,7,3.7985,210.5829,0.6462585999999999,167.1661,224.3067,3.35948563,28180,5,25718.222822105057,18830.17540536283,0.3191835272386277,0.14962284166261947,6.313351438746231e-07
5430,21827,U,91086D,20122.2257358,5.856e-05,+00000-0,+42614-3,0,999,7,82.4714,20.1603,0.0629257,35.8463,83.3938,14.1245287,34229,8,6117.018261996947,7228.589797530037,1.3387084135990361,0.009866542909546349,1.1281605297245912e-05
5472,21941,U,92021C,20122.27461436,0.00591184,-18787-4,85870-3,0,999,6,3.9792,88.2185,0.1361687,285.8925,59.5584,13.14946826,44640,0,6570.60789772194,7581.656370071856,0.12461299636788911,0.09056593446268252,1.5215934311388924e-06
5473,21942,U,92021D,20122.12502334,1.542e-05,+00000-0,+10234-2,0,999,3,4.3619,13.3221,0.6144259,105.4098,326.4684,3.75828902,31034,1,22989.184583787013,17473.347229209958,0.2932709436238679,0.08688964454485958,9.733603017736775e-07
5475,21948,U,90065S,20121.44826575,1.587e-05,+00000-0,+23501-3,0,999,6,17.4008,188.057,0.638548,121.1145,316.4732,3.4935759,28282,7,24731.107173025783,18345.213428793497,0.4629807796807932,0.16649797169371786,1.8957904733953992e-07
5508,22032,U,92041C,20122.37123114,0.00464569,-12226-5,13456-2,0,999,8,6.9954,121.6823,0.4163262,266.6249,46.3202,7.3249805,37129,3,11795.25324333628,11198.638927756285,0.2735933014071225,0.17037731482370386,5.636450294691468e-07
5530,22089,U,92054C,20121.81535433,5e-08,+00000-0,-54976-4,0,999,0,23.2935,302.134,0.7268972,358.3876,0.1381,2.22623399,22292,9,38809.936596107764,24773.594112194703,0.5609980477927115,0.053320542158160615,3.456778038336435e-07
5557,22196,U,92070D,20122.2280408,5.314e-05,34472-5,16044-3,0,999,5,41.1491,49.0018,0.15539879999999998,160.3896,206.4057,12.40451513,9345,7,6965.205741177568,7882.240745265226,0.7319595398257387,0.07280348341129655,1.106091427346133e-06
5602,22315,U,93003C,20121.35792471,1.4e-05,+00000-0,+24905-3,0,999,0,27.0075,21.6162,0.6304576999999999,325.2186,6.5063,3.60788406,9875,4,23947.55445661411,17955.65182192723,0.6094272135421953,0.16292827859363554,1.734345233004755e-07
5760,22594,U,93022A,20122.50976512,0.00078953,-11180-6,42707-3,0,999,3,61.3633,183.5059,0.4894915,72.8364,333.7633,5.98228158,26501,7,14442.650156898831,12817.155601561333,1.1497000255546714,0.18276656162286123,2.5022820667471366e-07
5797,22655,U,93031C,20122.19630422,1.091e-05,+00000-0,+39831-3,0,999,8,5.0298,97.9826,0.6846528000000001,11.8285,358.3054,2.82287676,25050,9,30607.074748810497,21146.65168180837,0.33866887611888863,0.14908881091525353,4.268427898163795e-07
5800,22668,U,88077D,20122.14802949,1.2e-06,+00000-0,+94136-4,0,999,8,26.4229,206.3857,0.7376099,239.3681,29.3013,2.12689927,720,8,40622.51617586008,25539.062009211233,0.6222485835056418,0.12998544854221533,1.3352995620657707e-07
5801,22669,U,88077E,20122.43001982,1.9e-06,00000-0,25536-3,0,999,3,26.4061,219.9495,0.7381842,224.6913,44.6169,2.10116021,691,5,41120.13904927316,25747.206257885708,0.6177715460810765,0.09089585806115161,1.8739670298871482e-07
5802,22670,U,92072C,20121.53425469,1.566e-05,+00000-0,+40839-3,0,999,6,6.761,247.7505,0.626373,301.4985,12.1153,3.64877669,67632,9,23679.169031306214,17821.244730548955,0.3307180018299516,0.14882305912587965,4.019489164003497e-07
5822,22725,U,93048C,20121.94912268,3.1e-06,00000-0,42313-3,0,999,9,7.056,42.2484,0.6973679,166.2407,233.039,2.64374092,25291,1,32680.963307100454,22091.419803173867,0.3536840529952263,0.13843326638666564,3.209018330355225e-07
5832,22797,U,93058D,20122.17097068,-5.3e-07,00000-0,-15997-3,0,999,1,14.7783,156.911,0.7373592,357.6097,0.387,2.10742718,20093,9,40997.85787141646,25696.13702070701,0.43918801366842575,0.08094944592973045,2.615949914966966e-07
5856,22849,U,92089D,20120.65510151,0.0003847,-78397-6,20379-3,0,999,9,34.9278,261.5145,0.2139779,241.2355,95.7001,11.34056663,70622,8,7618.6669342817495,8367.833965406966,0.6405222270886171,0.10961716770912701,6.754568828617942e-07
5868,22913,U,93073C,20122.41149234,0.00020299,00000-0,56740-3,0,999,1,6.7382,193.4981,0.3798094,37.1956,343.9227,7.87759734,50017,1,10967.811157507069,10668.590326073943,0.24418751584400827,0.13355664270233988,7.163874303719263e-07
5885,22980,U,94007C,20121.79734662,2.737e-05,+00000-0,+48608-3,0,999,9,28.3976,195.1591,0.6786221,259.2775,23.622,2.93072372,25959,8,29480.772756020822,20624.636569034104,0.6460400015075087,0.1732316337543037,1.3411974066820364e-07
5890,22996,U,94010A,20121.86682065,5.43e-06,00000-0,11099-3,0,999,4,28.928,57.3241,0.5624031,347.273,2.9536,4.61670693,34372,4,18714.638228075695,15234.025791632235,0.6206933332873471,0.1362590950775805,2.5373162542561267e-07
5904,23038,U,88077H,20122.24405903,4.96e-06,00000-0,73535-3,0,999,5,26.8355,300.2996,0.6978893,219.7495,59.343,2.61806997,615,7,33001.40981335193,22235.593432105557,0.6166655683601221,0.11231605979635965,1.8582927033418003e-07
5906,23040,U,88077K,20121.92511826,-1.62e-06,+00000-0,-10965-3,0,999,4,26.8846,72.8107,0.7315736999999999,110.8637,336.732,2.16789946,809,2,39854.24674629514,25216.0350371582,0.6209802894245053,0.0472643498166691,3.675982509704373e-07
